,N° Toma,Frame de inicio,Tiempo de inicio(seg),Delta_hue,Delta_sat,Delta_lumi,Delta_prom
270,271.0,27975.0,1166.831427408312,32.70547441123188,8.032778532608695,12.888813405797102,36.05960480131663
271,272.0,28305.0,1180.595166722179,39.789373867753625,26.20703125,0.5150871829710145,47.64733019312218
272,273.0,28435.0,1186.0172458458235,55.785354393115945,63.7479053442029,2.6809895833333335,84.75251563042205
273,274.0,28493.0,1188.436327300988,34.910722373188406,57.53606204710145,0.5422044836956522,67.30119581558625
274,275.0,28623.0,1193.8584064246327,19.971382472826086,52.174365942028984,0.48145946557971014,55.86816967241415
275,276.0,28672.0,1195.9021131712373,17.22064651268116,3.1745357789855073,2.003311820652174,17.62502771565315
276,277.0,28708.0,1197.4036120054773,36.937047101449274,53.669355751811594,1.8019134963768115,65.1766222478399
277,278.0,28799.0,1201.1990673920284,1.7272135416666667,7.896569293478261,0.8573086503623188,8.128594672340757
278,279.0,28869.0,1204.1186484586062,33.32178442028985,132.2571331521739,3.3054234601449277,136.43026207859828
279,280.0,28948.0,1207.413604233744,3.544978487318841,93.1708842844203,8.900985054347826,93.66220201209298
280,281.0,28993.0,1209.290477776544,16.805366847826086,24.788666213768117,7.758435235507246,30.936897789713523
281,282.0,29086.0,1213.1693497649976,38.53716598731884,94.29585597826087,0.18670742753623187,101.8668566152435
282,283.0,29225.0,1218.9668035972022,37.279834692028984,35.556951992753625,4.095504981884058,51.680325760744104
283,284.0,29273.0,1220.9688020428557,20.12981204710145,31.465579710144926,7.438575634057971,38.08706403768497
284,285.0,29340.0,1223.76325820658,30.483639039855074,62.38889832427536,0.11919723731884058,69.4380377834104
285,286.0,29572.0,1233.4395840272382,3.4221297554347827,35.44409533514493,16.979081748188406,39.44976657981058
286,287.0,29626.0,1235.6918322785982,18.432857789855074,46.00203804347826,3.734091938405797,49.69810049749496
287,288.0,29678.0,1237.8606639280558,21.466287364130434,43.34578804347826,3.3079427083333335,48.48300031218349
288,289.0,29797.0,1242.8239517412383,2.4596354166666665,60.36036571557971,14.85943161231884,62.211142599558734
289,290.0,29865.0,1245.660116205914,7.273890398550725,11.140172101449275,3.9949048913043477,13.891442728190784
290,291.0,29980.0,1250.456570815292,13.800016983695652,14.802281476449275,4.518059329710145,20.735497721663272
291,292.0,30039.0,1252.9173605714075,6.752009737318841,17.177960824275363,2.7065217391304346,18.654683955982026
292,293.0,30078.0,1254.5439843085007,15.576766304347826,47.7989696557971,5.6287647192028984,50.58715391203799
293,294.0,30149.0,1257.50527367603,0.11098845108695653,14.103657155797102,11.315925045289855,18.082467288375213
294,295.0,30259.0,1262.093186780652,14.9609375,68.26123754528986,10.707370923913043,70.6970578892478
295,296.0,30405.0,1268.1825987195145,12.898522418478262,61.01766304347826,19.158514492753625,65.24243834680375
296,297.0,30489.0,1271.6860959994078,12.198794157608695,69.05355525362319,17.923177083333332,72.37709823435466
297,298.0,30579.0,1275.439843085008,1.493263134057971,1.5404495018115942,8.340608016304348,8.612117134410596
298,299.0,30692.0,1280.1528810924835,5.527938179347826,17.711163949275363,12.522078804347826,22.38405429172963
299,300.0,30935.0,1290.2879982236038,23.611158288043477,57.13669044384058,1.976477581521739,61.85462516423946
300,301.0,31021.0,1293.8749121053997,38.17102581521739,6.794553894927536,2.9341032608695654,38.88189985536346
301,302.0,31122.0,1298.087450501462,51.82232223731884,15.224382925724637,8.056810461956522,54.60995433396277
302,303.0,31165.0,1299.8809074423598,48.27137115036232,3.685745018115942,6.049903759057971,48.788434332006
303,304.0,31224.0,1302.3416971984752,66.69120810688406,8.890058876811594,3.5183140851449277,67.37305781683524
304,305.0,31267.0,1304.1351541393733,55.75549139492754,17.343240489130434,0.869536911231884,58.3970795998708
305,306.0,31376.0,1308.6813589430444,46.64138926630435,59.21775928442029,2.434188179347826,75.41941049524952
306,307.0,31448.0,1311.6843566115244,46.62766077898551,4.223958333333333,1.5068217844202898,46.84283387682564
307,308.0,31491.0,1313.4778135524223,19.10626132246377,5.465296648550725,9.026607789855072,21.826551201937676
308,309.0,31522.0,1314.7707708819066,38.62887794384058,1.4166383605072463,4.404211956521739,38.904937455322596
309,310.0,31580.0,1317.1898523370712,53.92685688405797,3.007218070652174,7.197322237318841,54.48807852462712
310,311.0,31680.0,1321.3606824321823,27.59176856884058,19.067113903985508,7.797271286231884,34.433384453101795
311,312.0,31743.0,1323.9883053921026,43.2186084692029,9.683423913043478,1.7067764945652173,44.32301775258944
312,313.0,31811.0,1326.8244698567783,58.63377490942029,46.602836277173914,1.4166383605072463,74.91161974920914
313,314.0,32095.0,1338.6696273268938,0.0010190217391304348,72.48839447463769,8.585343070652174,72.99503716137066
314,315.0,32158.0,1341.297250286814,11.724184782608695,1.5083503170289856,0.15508944746376813,11.821830747915037
315,316.0,32226.0,1344.1334147514897,8.471127717391305,0.7710597826086957,0.1663269927536232,8.507773072974517
316,317.0,32332.0,1348.5544946523075,8.82622848731884,0.4936877264492754,0.2994791666666667,8.845096079346602
317,318.0,32458.0,1353.8097405721476,28.799507472826086,24.617555480072465,6.981091485507246,38.52494395610243
318,319.0,32699.0,1363.8614411013657,26.776522871376812,32.798403532608695,4.612884963768116,42.59103378715011
319,320.0,32743.0,1365.6966063432146,5.035920516304348,15.841315670289855,3.080247961956522,16.9054933414983
320,321.0,32804.0,1368.2408127012325,12.082286005434783,7.6522022192028984,0.17334692028985507,14.302722925215079
321,322.0,32875.0,1371.2021020687614,20.827587182971016,33.1774513134058,1.8248131793478262,39.21557862198634
322,323.0,33102.0,1380.6698863846639,30.190132472826086,42.55321557971015,5.768172554347826,52.49278111813858
323,324.0,33148.0,1382.588468228415,35.67348845108695,47.04879981884058,0.3168874547101449,59.044794523498176
324,325.0,33197.0,1384.6321749750193,34.039628623188406,45.98131793478261,1.003028759057971,57.218738036727494
325,326.0,33264.0,1387.4266311387441,5.9864696557971016,49.50379302536232,4.303357110507246,50.04979745471748
326,327.0,33328.0,1390.0959623996152,33.25537817028985,23.491847826086957,0.7914968297101449,40.72362408681794
327,328.0,33386.0,1392.5150438547796,40.322576992753625,59.78541100543478,0.017153532608695652,72.1124530068766
328,329.0,33459.0,1395.5597498242107,10.477213541666666,5.833333333333333,5.664628623188406,13.262269745941172
329,330.0,33530.0,1398.5210391917399,10.278504302536232,27.65840126811594,5.048205389492754,29.93524994149668
330,331.0,33571.0,1400.2310795307355,0.5586503623188406,53.57444519927536,2.3789911684782608,53.63014886812431
331,332.0,33670.0,1404.3602013248956,86.07733242753623,93.83378623188406,66.20128509963769,143.51549304968785
332,333.0,33760.0,1408.1139484104956,2.478826992753623,9.739526721014492,16.244961503623188,19.102401374265977
333,334.0,34023.0,1419.083231560638,0.12491508152173914,21.387992527173914,42.141417572463766,47.25844795522592
334,335.0,34089.0,1421.8359794234113,0.7965353260869565,20.69440670289855,38.57339787137681,43.78127408669389
335,336.0,34170.0,1425.2143518004516,1.2485846920289856,18.642747961956523,22.34581634963768,29.12810539046331
336,337.0,34228.0,1427.6334332556162,3.636237545289855,25.422242980072465,34.813773777173914,43.26096977914228
337,338.0,34291.0,1430.261056215536,4.1554291213768115,25.359742980072465,34.49227241847826,43.01280055737637
338,339.0,34346.0,1432.5550127678473,3.956351902173913,25.91703464673913,35.3865772192029,44.040382066289126
339,340.0,34381.0,1434.0148033011362,3.804093070652174,23.00761435688406,36.499462182971016,43.31318716201121
340,341.0,34482.0,1438.2273416971987,2.7870810688405796,18.662562273550726,16.789628623188406,25.25768557890916
341,342.0,34518.0,1439.7288405314387,0.19718070652173914,5.4861865942028984,30.319633152173914,30.81261556667722
342,343.0,34875.0,1454.6187039709855,2.656561367753623,42.42980072463768,19.7208446557971,46.86424033067416
343,344.0,34943.0,1457.4548684356614,11.554998867753623,24.95683310688406,7.952445652173913,28.62870778448499
344,345.0,35024.0,1460.8332408127012,0.2569916213768116,71.06504755434783,26.4529834692029,75.82919861779563
345,346.0,35106.0,1464.2533214906925,0.08823029891304347,66.30709352355072,23.829427083333332,70.45906635236128
346,347.0,35220.0,1469.0080677991193,3.2727864583333335,4.507444519927536,24.367838541666668,24.99639458991657
347,348.0,35344.0,1474.1798971170572,5.915675951086956,4.557574728260869,25.792544157608695,26.85185363218236
348,349.0,35472.0,1479.5185596387994,0.06340579710144928,65.4831295289855,29.658882472826086,71.88667180181531
349,350.0,35554.0,1482.9386403167907,12.691547780797102,46.61039402173913,12.536514945652174,49.907598849439665
350,351.0,35692.0,1488.6943858480442,0.4624377264492754,12.771031476449275,10.067764945652174,16.268773298076425
351,352.0,36141.0,1507.4214129750935,6.151975769927536,21.670459692028984,21.796252264492754,31.345370342604568
352,353.0,36260.0,1512.3847007882757,6.199983016304348,15.100911458333334,2.5245697463768115,16.518195079342245
353,354.0,36391.0,1517.8484882128716,1.1599864130434783,84.26913496376811,50.001641757246375,97.99386130998316
354,355.0,36517.0,1523.1037341327115,2.1244338768115942,41.49309329710145,20.656816123188406,46.39928946660851
355,356.0,36592.0,1526.2318567040452,3.2157495471014492,19.04316689311594,11.602326766304348,22.5299187051541
356,357.0,36902.0,1539.1614299988898,3.631651947463768,8.418506567028986,2.9964900362318843,9.645677851963775
357,358.0,37048.0,1545.2508419377523,3.0095391757246377,16.97557178442029,6.454993206521739,18.409082018244945
358,359.0,37107.0,1547.7116316938677,0.5543195199275363,9.519276494565217,2.4262907608695654,9.839247022330293
359,360.0,37152.0,1549.5885052366677,23.87103713768116,25.19310461956522,0.35645946557971014,34.70801057034979
360,361.0,37507.0,1564.3949520743126,2.5576596467391304,13.397956295289855,9.991762907608695,16.90805079720663
361,362.0,37781.0,1575.8230265349173,10.843155570652174,14.956663269927537,35.0857959692029,39.652098023836004
362,363.0,38000.0,1584.9571444432108,20.449643342391305,14.381255661231885,4.404806385869565,25.385246631098948
363,364.0,38178.0,1592.381222012509,27.81442481884058,65.4563519021739,54.700747282608695,89.72373145171785
364,365.0,38226.0,1594.3832204581622,33.8024513134058,49.29172327898551,29.1502490942029,66.498245998382
365,366.0,38289.0,1597.0108434180822,0.4860450634057971,1.0958729619565217,8.77057857789855,8.852131152637847
366,367.0,38352.0,1599.6384663780025,1.2512171648550725,1.0069633152173914,10.517946105072463,10.63986418057254
367,368.0,38393.0,1601.3485067169981,1.1728374094202898,13.326454936594203,8.857676630434783,16.044574910397664
368,369.0,38489.0,1605.3525036083047,0.7231374547101449,3.3075747282608696,14.003170289855072,14.406656674194553
369,370.0,38572.0,1608.8142925872469,8.280768795289855,12.696982563405797,17.322265625,23.018370586110862
370,371.0,38665.0,1612.6931645757004,8.341881793478262,5.563915307971015,33.924281023550726,35.37514647850214
371,372.0,38775.0,1617.2810776803228,8.161486639492754,5.115319293478261,28.341372282608695,29.933421764012714
372,373.0,38958.0,1624.9136967543761,1.8590070199275361,15.923658288043478,1.585456295289855,16.110011546823603
373,374.0,39019.0,1627.457903112394,3.27049365942029,8.875792572463768,2.1432008605072466,9.698924295724257
374,375.0,39098.0,1630.752858887532,1.8121320199275361,7.562245244565218,3.889464447463768,8.694786327718498
375,376.0,39282.0,1638.4271862625365,11.875254755434783,18.84474071557971,4.4786571557971016,22.720129798552577
376,377.0,39359.0,1641.6387254357721,14.95315330615942,17.09590126811594,4.041128849637682,23.069403034019945
377,378.0,39547.0,1649.4798860145813,48.67864017210145,0.15690104166666666,10.12995357789855,49.72173153091297
378,379.0,39671.0,1654.6517153325192,1.3149909420289856,4.298629981884058,26.677224864130434,27.053313056817085
379,380.0,39707.0,1656.1532141667592,5.856119791666667,2.273494112318841,35.47141077898551,36.02337986842195
380,381.0,39794.0,1659.781836349506,0.40395720108695654,16.053385416666668,5.114356884057971,16.853219606172207
381,382.0,39871.0,1662.9933755227416,6.87791553442029,3.771795742753623,10.70120018115942,13.268302473976116
382,383.0,39969.0,1667.0807890159506,12.37398097826087,5.872820425724638,5.820623867753623,14.882375052827873
383,384.0,40035.0,1669.833536878724,12.749688632246377,13.44624660326087,2.735535552536232,18.73070374262875
384,385.0,40170.0,1675.4641575071241,11.415704257246377,9.216570425724637,32.75690670289855,35.89259548769989
385,386.0,40262.0,1679.3013211946263,7.218155570652174,13.305225317028986,21.54512001811594,26.331027081640137
386,387.0,40339.0,1682.512860367862,9.787760416666666,15.452785326086957,2.2032099184782608,18.42397791610368
387,388.0,40384.0,1684.389733910662,11.088032155797102,1.2634171195652173,11.68665081521739,16.159161091554918
388,389.0,40633.0,1694.775100847489,3.850486865942029,4.674082880434782,8.65721240942029,10.565066331064193
389,390.0,41030.0,1711.3332963250805,59.97169384057971,33.063037817028984,10.041553442028986,69.21416998944392
390,391.0,41170.0,1717.1724584582362,55.51454936594203,46.124207427536234,14.250424592391305,73.56889494334841
391,392.0,41225.0,1719.4664150105475,49.70057744565217,46.99966032608695,18.20788043478261,70.7858911021551
392,393.0,41314.0,1723.1784537951964,45.90673120471015,47.70510643115942,11.367045969202898,67.17451066867349
393,394.0,41499.0,1730.8944894711522,53.434867527173914,42.752151268115945,18.764436141304348,70.95868917475563
394,395.0,41639.0,1736.7336516043079,57.75549139492754,42.464390851449274,15.891785552536232,73.42663089575878
395,396.0,41688.0,1738.7773583509124,8.001528532608695,15.422044836956522,5.872933650362318,18.339991152473505
396,397.0,41761.0,1741.8220643203435,2.2331578351449277,4.570425724637682,14.03119338768116,14.92481735578719
397,398.0,41810.0,1743.8657710669481,3.271314538043478,8.205757472826088,23.77369225543478,25.361868976196835
398,399.0,42003.0,1751.9154731505128,20.744706748188406,13.219542572463768,37.96572124094203,45.23820457576132
399,400.0,42066.0,1754.5430961104325,15.268370697463768,42.633463541666664,75.20414402173913,87.78609591134732
400,401.0,42389.0,1768.0148773176418,5.74122509057971,7.5870980525362315,14.046959918478262,16.965930724567865
401,402.0,42444.0,1770.308833869953,22.97967617753623,66.67077105978261,27.05366847826087,75.53117375668154
402,403.0,42547.0,1774.6047888679177,23.996659873188406,72.73978147644928,32.340155117753625,83.14325665591558
403,404.0,42583.0,1776.1062877021577,6.284759963768116,75.66440217391305,48.569633152173914,90.13106694516931
404,405.0,42703.0,1781.111283816291,30.37013134057971,76.96991055253623,39.8967674365942,91.86111288243342
405,406.0,42763.0,1783.6137818733578,15.090636322463768,71.80236639492753,57.9529834692029,93.49788990939841
406,407.0,42842.0,1786.9087376484956,42.95318161231884,56.259963768115945,2.2705502717391304,70.81888683357752
407,408.0,42915.0,1789.953443617927,31.835343070652176,70.67323369565217,25.607025588768117,81.63280461266912
408,409.0,42971.0,1792.2891084711891,23.096976902173914,40.07753057065217,18.01854053442029,49.64218570582546
409,410.0,43115.0,1798.2951038081492,0.24932065217391305,7.609969429347826,2.9550498188405796,8.167381155244234
410,411.0,43199.0,1801.7986010880427,17.28144814311594,25.79984714673913,1.087805706521739,31.07191471366787
411,412.0,43250.0,1803.9257244365494,10.716428894927537,20.05180027173913,9.179008152173912,24.518783270289543
412,413.0,43311.0,1806.4699307945673,15.055508378623188,29.90208899456522,13.432008605072463,36.072456444556586
413,414.0,43360.0,1808.5136375411719,9.566151494565217,21.246659873188406,11.38575634057971,25.93390170473733
414,415.0,43418.0,1810.9327189963362,7.213286911231884,22.075549139492754,3.9791666666666665,23.5625793417236
415,416.0,43480.0,1813.5186336553052,11.046280570652174,19.934782608695652,3.726619112318841,23.09336619269314
416,417.0,43625.0,1819.5663372932165,14.286996150362318,13.536430027173912,17.34660892210145,26.234672438918935
417,418.0,43726.0,1823.7788756892787,9.540506114130435,8.130095108695652,6.1756397192028984,13.973483078015791
418,419.0,43813.0,1827.4074978720255,16.565274003623188,21.73839447463768,14.898890398550725,31.127849785330486
419,420.0,43880.0,1830.20195403575,19.626217164855074,29.25577445652174,3.3496376811594204,35.387975526271134
420,421.0,43938.0,1832.6210354909144,18.5724071557971,11.89252151268116,4.596127717391305,22.527555692636966
421,422.0,43999.0,1835.1652418489323,0.12850996376811594,3.879783740942029,9.368942481884059,10.141317464517005
422,423.0,44107.0,1839.6697383516523,48.02137115036232,25.84459918478261,32.05171535326087,63.255891830479904
423,424.0,44288.0,1847.218940823804,33.2438575634058,3.331436820652174,35.41321331521739,48.6862220170666
424,425.0,44840.0,1870.2419229488178,50.45805027173913,21.989102128623188,32.939906023550726,64.14493634332119
425,426.0,44887.0,1872.20221309352,24.05103600543478,64.84881680253623,15.572916666666666,70.89666499300634
426,427.0,44964.0,1875.4137522667556,17.978855298913043,53.748471467391305,12.718382019927537,58.08523619772108
427,428.0,45034.0,1878.3333333333335,7.1697520380434785,8.259114583333334,13.36916893115942,17.272897727293365
428,429.0,45117.0,1881.7951223122757,0.48706408514492755,15.578634510869565,6.369055706521739,16.837338128073313
429,430.0,45187.0,1884.7147033788535,1.9044384057971016,0.06252830615942029,20.793393342391305,20.880517285784595
430,431.0,45261.0,1887.8011176492357,3.263303894927536,12.434414628623188,13.421393795289855,18.584876401940708
431,432.0,45341.0,1891.1377817253249,0.17170516304347827,0.7194576539855072,10.331918025362318,10.358360491009227
432,433.0,45427.0,1894.7246956071203,14.742413949275363,48.016417572463766,64.03133491847827,81.38136750502126
433,434.0,45544.0,1899.6045668184006,16.43566009963768,14.958333333333334,35.49779211956522,41.88049551265839
434,435.0,45634.0,1903.3583139040006,11.044242527173912,3.7946671195652173,31.766049592391305,33.84459629325796
435,436.0,45691.0,1905.7356870582141,60.97121263586956,37.37474524456522,17.949813179347824,73.73300580851196
436,437.0,45792.0,1909.9482254542763,54.95793704710145,41.77717391304348,30.869423686594203,75.62161346715838
437,438.0,45832.0,1911.616557492321,58.38742640398551,27.780570652173914,5.937556612318841,64.93155046944237
438,439.0,46009.0,1918.9989267606677,8.25294384057971,0.49609375,11.564254981884059,14.21580755112357
439,440.0,46056.0,1920.9592169053699,73.65282495471014,57.19743546195652,10.608752264492754,93.85537209900792
440,441.0,46127.0,1923.920506272899,65.92385643115942,62.385331748188406,18.98536571557971,92.72717279978913
441,442.0,46165.0,1925.505421709041,64.5908344655797,63.856148097826086,19.266757246376812,92.84821743922836
442,443.0,46205.0,1927.1737537470856,1.5272022192028984,13.062669836956522,21.26055819746377,24.999540490885344
443,444.0,46433.0,1936.6832463639394,12.071529664855072,39.29296875,102.84802423007247,110.75818393991266
444,445.0,46530.0,1940.7289515561972,23.313915307971016,6.279353487318841,55.6891700634058,60.69804436352856
445,446.0,46595.0,1943.4399911180194,1.3100090579710144,23.19528419384058,62.331719882246375,66.52052792968367
446,447.0,46696.0,1947.6525295140818,13.26086956521739,4.196020153985507,19.404127038043477,23.874199313629166
447,448.0,46744.0,1949.654527959735,71.89741847826087,30.10258152173913,32.54211956521739,84.4653404889131
448,449.0,46814.0,1952.5741090263127,63.05604619565217,20.896824048913043,0.6286798007246377,66.43144929512896
449,450.0,46860.0,1954.492690870064,87.6968410326087,22.84380661231884,32.651890851449274,96.32612004962424
450,451.0,46915.0,1956.7866474223752,7.473137454710145,1.4206578351449275,13.78614696557971,15.745599393421418
451,452.0,46971.0,1959.1223122756376,10.560716711956522,12.097458106884059,4.565755208333333,16.695009755625648
452,453.0,47065.0,1963.042892565042,21.094938858695652,13.187188632246377,34.79676177536232,42.77514488024409
453,454.0,47133.0,1965.8790570297176,19.15418365036232,13.94825634057971,28.985762001811594,37.43809563906789
454,455.0,47219.0,1969.4659709115133,6.036826313405797,4.9591259057971016,2.711107336956522,8.269601240705384
455,456.0,47352.0,1975.0131749380112,0.5436764039855072,5.241281702898551,12.482308650362318,13.54897218110288
456,457.0,47410.0,1977.4322563931757,4.451709692028985,6.801403985507246,2.4336786684782608,8.485258229281227
457,458.0,47474.0,1980.1015876540469,3.4285552536231885,9.163864356884059,0.6117810235507246,9.803350299733964
458,459.0,47515.0,1981.8116279930425,7.545629528985507,0.0005095108695652174,23.630406476449274,24.805899207456985
459,460.0,47588.0,1984.8563339624739,5.576766304347826,14.629217617753623,17.085343070652176,23.173762714820064
460,461.0,47637.0,1986.9000407090782,9.424196105072463,15.633067255434783,16.353006114130434,24.507734962835663
461,462.0,47686.0,1988.9437474556826,28.155542346014492,13.146257925724637,24.82721920289855,39.773728459834736
462,463.0,47747.0,1991.4879538137004,38.53422214673913,9.39560688405797,36.14795629528985,53.66412628097269
463,464.0,47896.0,1997.702490655416,2.4774966032608696,23.56719882246377,6.571954257246377,24.591491059227085
464,465.0,48571.0,2025.855593797417,4.988083106884058,8.912788722826088,28.05364017210145,29.85507499244747
465,466.0,48624.0,2028.066133747826,1.280485733695652,28.59573143115942,7.966117527173913,29.71219494170608
466,467.0,48666.0,2029.8178823877724,9.638303894927537,5.34864696557971,18.933905117753625,21.90884956681837
467,468.0,48746.0,2033.1545464638616,8.383633378623188,4.166694972826087,15.469146286231885,18.08151383177251
468,469.0,48828.0,2036.5746271418527,6.630774456521739,4.843665081521739,2.982733242753623,8.736415678791944
469,470.0,48980.0,2042.914288886422,29.442821557971016,55.47175045289855,43.740432518115945,76.53247857266238
470,471.0,49036.0,2045.249953739684,32.70530457427536,35.26270946557971,62.1071388134058,78.55184477615823
471,472.0,49085.0,2047.2936604862887,11.897305253623188,16.413383152173914,30.84669384057971,36.91156376655444
472,473.0,49197.0,2051.9649901928133,6.1648550724637685,13.73743206521739,11.048290307971014,18.675845269763602
473,474.0,49275.0,2055.218237667,6.935122282608695,7.476647418478261,18.179376132246375,20.84432522900807
474,475.0,49397.0,2060.3066503830355,7.982138813405797,9.02926856884058,18.445878623188406,22.033898182258415
475,476.0,49517.0,2065.311646497169,9.846127717391305,10.039515398550725,21.969231204710145,26.084194835013182
476,477.0,49587.0,2068.231227563747,2.445142663043478,5.844655797101449,12.550922780797102,14.059316721617682
477,478.0,49641.0,2070.483475815107,5.490290987318841,19.79998867753623,21.081436820652176,29.43823746726605
478,479.0,49699.0,2072.9025572702712,29.841513813405797,54.49827332427536,105.02708899456522,122.02977982720215
479,480.0,49781.0,2076.3226379482626,16.84159873188406,34.99575407608695,105.18534873188406,112.12626739104365
480,481.0,49857.0,2079.492468820547,5.056300951086956,37.969910552536234,42.797412817028984,57.436041215483876
481,482.0,49995.0,2085.2482143518005,11.929517663043478,72.64798460144928,59.63063292572464,94.74099134718718
482,483.0,50107.0,2089.919544058325,5.885161911231884,22.046393795289855,0.4084578804347826,22.82203864553951
483,484.0,50151.0,2091.754709300174,0.08653192934782608,38.92014832427536,33.22766644021739,51.174830243203935
484,485.0,50245.0,2095.6752895895784,2.7951483242753623,35.086730072463766,29.43452785326087,45.88336203110036
485,486.0,50329.0,2099.178786869472,2.6097712862318843,36.2932518115942,29.396201313405797,46.77764086488872
486,487.0,50466.0,2104.8928240997743,0.47868546195652173,12.532523777173912,27.43747169384058,30.167998689790828
487,488.0,50637.0,2112.0249435624146,15.478996829710145,62.375,36.15735394021739,73.74004483191159
488,489.0,50905.0,2123.2027682173125,17.93849071557971,62.079427083333336,28.745782382246375,70.7245694289849
489,490.0,51085.0,2130.7102623885125,24.245867300724637,59.23768682065217,31.92091259057971,71.52559179511518
490,491.0,51143.0,2133.129343843677,37.99029098731884,22.768059329710145,21.479194972826086,49.224003815445954
491,492.0,51176.0,2134.505717775064,13.703464673913043,0.083984375,10.786967844202898,17.439916075379898
492,493.0,51222.0,2136.424299618815,14.056300951086957,0.7962522644927537,8.22458106884058,16.30513256168648
493,494.0,51291.0,2139.3021723844417,17.46291893115942,25.461475317028984,5.407495471014493,31.34455726573538
494,495.0,51331.0,2140.970504422486,4.148126132246377,15.355270606884059,2.8791610054347827,16.164184294757316
495,496.0,51363.0,2142.3051700529218,5.324473505434782,15.26650249094203,11.505434782608695,19.8441715864603
496,497.0,51634.0,2153.6081196106734,48.06533061594203,12.478742074275363,37.82727581521739,62.425137617602694
497,498.0,52040.0,2170.541689796825,8.185971467391305,5.610988451086956,16.007501132246375,18.83436786202406
498,499.0,52309.0,2181.761222752674,8.516077898550725,8.55765964673913,5.194887907608695,13.143210482078969
499,500.0,52773.0,2201.1138743939896,8.238847373188406,10.766162817028986,0.33104053442028986,13.56091647628951
500,501.0,52890.0,2205.99374560527,9.933763586956522,8.29390285326087,9.345193614130435,15.962491260027564
501,502.0,53026.0,2211.666074534621,3.271314538043478,16.9767040307971,6.916921422101449,18.621325960189385
502,503.0,53149.0,2216.7961955516084,2.0737658514492754,27.444095335144926,38.20836163949275,47.08882853443502
503,504.0,53246.0,2220.841900743866,1.8274739583333333,28.202841938405797,31.677960824275363,42.45271671466282
504,505.0,53317.0,2223.803190111395,0.5309386322463768,62.38162364130435,62.686820652173914,88.43860213410416
505,506.0,53380.0,2226.4308130713152,10.548658288043478,47.752519248188406,55.7678611865942,74.17298448595521
506,507.0,53884.0,2247.4517967506754,6.017096920289855,2.482789855072464,5.493631114130435,8.517610206551742
507,508.0,53957.0,2250.496502720107,4.779778079710145,17.3162647192029,29.83684329710145,34.82723819444454
508,509.0,54006.0,2252.540209466711,0.6255378170289855,14.343948143115941,28.443840579710145,31.86208111245871
509,510.0,54277.0,2263.8431590244627,1.1017040307971016,19.510190217391305,5.626726675724638,20.33522380436412
510,511.0,54521.0,2274.019984456534,14.724892436594203,7.957116168478261,0.8721127717391305,16.76003388047166
511,512.0,54801.0,2285.6983087228455,8.631567028985508,4.72848731884058,25.44752038043478,27.284406447876954
512,513.0,54895.0,2289.61888901225,2.377236186594203,13.925639719202898,36.41748754528985,39.061593574600046
513,514.0,55032.0,2295.3329262425523,45.65027740036232,74.97506227355072,51.06844429347826,101.55389599719418
514,515.0,55118.0,2298.9198401243475,52.94157608695652,23.005519701086957,0.7236469655797102,57.72857247688444
515,516.0,55294.0,2306.260501091743,62.61919723731884,47.264209692028984,40.24524456521739,88.17453765442995
516,517.0,55417.0,2311.3906221087304,30.23944180253623,22.84881680253623,17.25874660326087,41.6456072607953
517,518.0,55646.0,2320.941823026535,27.888898324275363,46.7811084692029,37.77029551630435,66.27863896262548
518,519.0,55701.0,2323.2357795788457,10.834069293478262,22.605865036231883,15.388898324275363,29.4146287266575
519,520.0,55820.0,2328.1990673920286,25.294695425724637,32.73276154891305,3.4453974184782608,41.51055358182341
520,521.0,55853.0,2329.5754413234154,0.17530004528985507,2.2763247282608696,39.89136096014493,39.95663979399351
521,522.0,56105.0,2340.0859331630954,3.3877660778985508,4.039713541666667,53.65424026268116,53.91264918980332
522,523.0,56149.0,2341.9210984049446,7.401607789855072,5.235082653985507,73.50401947463769,74.06099356069171
523,524.0,56214.0,2344.6321379667665,1.8086220561594204,23.78705276268116,75.86152626811594,79.52399738823904
524,525.0,56279.0,2347.343177528589,0.8424196105072463,13.352072010869565,29.051262454710145,31.983798210907736
525,526.0,56397.0,2352.26475704082,61.09578804347826,70.35009057971014,64.6997848731884,113.43673445521915
526,527.0,56475.0,2355.5180045150073,6.551885190217392,0.6387001811594203,6.294497282608695,9.108009305439433
527,528.0,56533.0,2357.937085970171,33.753340126811594,83.92252604166667,70.92767776268116,114.94787435936858
528,529.0,56718.0,2365.653121646127,7.832399230072464,36.82704936594203,10.149230072463768,38.99467801847547
529,530.0,56800.0,2369.0732023241185,15.883010643115941,14.929913949275363,27.35456295289855,34.977771112039015
530,531.0,56856.0,2371.4088671773807,0.0932121829710145,4.048148777173913,21.5252490942029,21.902797666067034
531,532.0,56970.0,2376.1636134858077,3.997565670289855,29.348222373188406,17.823624320652176,34.56848668481368
532,533.0,57001.0,2377.456570815292,8.773975317028986,26.693585824275363,37.69296308876812,47.01371750279937
533,534.0,57129.0,2382.7952333370345,7.0926177536231885,23.627604166666668,12.11135643115942,27.481882392919914
534,535.0,57189.0,2385.297731394101,0.7855242300724637,16.41907269021739,13.381567028985508,21.19597444030129
535,536.0,57382.0,2393.3474334776656,8.417346014492754,70.1841598731884,105.8798969655797,127.30758261971178
536,537.0,57383.0,2393.3891417786167,8.697746829710145,71.42057291666667,105.6145267210145,127.79271219503293
